Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
Kemistry Farms LLC,Kemistry Extractions,Processor,PAAA-4C1H-6YDK,2023-06-10,Okmulgee,Okmulgee,13154 N 100 Rd,74447,(405) 886-1199,kemistryinvestments@gmail.com,9a-6p
PACK- U CANNABIS CO. LLC,PACK- U CANNABIS CO. LLC,Processor,PAAA-95GJ-7BI5,2023-06-13,Oklahoma,Oklahoma City,,73099,(405) 406-8170,mkeith@whtcholdingsllc.com,N/A
"RDF Industries, LLC",RDF Industries,Processor,PAAA-MY1X-BHTE,2023-06-14,Oklahoma,Edmond,,73013,(405) 906-3000,kevin@mangocannabis.com,Sunday-Thursday 10am-10pm; Friday and Saturday 10am-12am
HMRD LLC,HMRD LLC,Processor,PAAA-83G9-QR5B,2023-06-14,Tulsa,Tulsa,,74112,(918) 688-0165,hmrdllc@gmail.com,10 a.m. to 5 p.m. Mon.-Fri.
GG Smoke Signals,GG Smoke Signals,Processor,PAAA-TU8X-5WR8,2023-06-14,Pottawatomie,Shawnee,13798 Coker Rd,74804,(405) 651-2123,ggsmokesignals@gmail.com,N/A
"MOTA, LLC",Four Pillars Cultivation,Processor,PAAA-CD68-I0IR,2023-06-14,Kingfisher,HENNESSEY,1145 S MAIN,73742,(405) 258-7587,victor@mota-enterprises.com,N/A
Paradise Ag LLC,Paradise Ag LLC,Processor,PAAA-QLO7-Y0F1,2023-06-15,Logan,Coyle,,73027,(714) 797-2976,paradiseagllc@gmail.com,N/A
Lucky Dz Processing LLC,Lucky Dz Processing LLC,Processor,PAAA-EXE1-RCCL,2023-06-17,Grady,Minco,,73059,(772) 971-7299,lilnapster19@aol.com,10-10
South Canadian Riverbend LLC,Dank and Hazy Extracts,Processor,PAAA-952I-23HO,2023-06-23,Pottawatomie,Konawa,49724 Skinner RD,74849,(580) 276-8212,jmariejohnson.2008@gmail.com,9-5
Perpetual Elevation LLC,Sparrow Processing,Processor,PAAA-BD8A-DNQE,2023-06-24,Oklahoma,Oklahoma City,,73116-7001,(405) 245-3224,ray@sparrow-jane.com,N/A
Esco 233 Corp,Esco Brands 233,Processor,PAAA-S4JQ-K8E4,2023-06-27,Oklahoma,Edmond,233 Garage Drive Suite 104 & 108,73003,(405) 920-5074,orderesco@gmail.com,9:00 am - 5:00 pm
Hemp Station Dispensary LLC.,HEMP STATION DISPENSARY,Processor,PAAA-YPPV-NEV9,2023-06-27,Osage,PONCA CITY,64493 E HWY 60,74604,(580) 304-7086,hempstationdispensary@gmail.com,9 AM - 11 PM
J2 Natural Farming LLC,Touched by Cannabis Processing,Processor,PAAA-U758-O8YO,2023-06-28,Creek,Bristow,,74010,(303) 946-5514,jace@touchedbycannabis.com,N/A
"Colossal Extracts, LLC",Sub Six Botanicals,Processor,PAAA-QXX2-2GPP,2023-06-28,Tulsa,Bixby,14080 South Peoria Avenue,74008,(918) 528-5278,ryanb@subsixbotanicals.com,M-F 9-5 or as needed for company operations
"Rocktop Production, LLC",Rocktop Production,Processor,PAAA-20YU-REJ7,2023-06-29,Carter,Ardmore,12 Shorty Lane,73401,(512) 775-2140,kerry@greerandmcgill.com,8am to 5pm
Third State LLC,Bakers Extracts,Processor,PAAA-JJ6T-UL4F,2023-06-29,Lincoln,Wellston,,74881,(707) 499-8587,jessica@bakersbrands.com,10am-5pm
"Neptune Melts, LLC","Neptune Melts, LLC",Processor,PAAA-6YP0-ZRXY,2023-07-06,Washington,Bartlesville,,74006,(918) 713-4491,laura@mercymedfarms.com,12a
"Charlie Processing, LLC","Charlie Processing, LLC",Processor,PAAA-VFGK-H8IA,2023-07-08,Washington,Ramona,,74061,(562) 234-1964,brian@lotuspropertyservices.net,12A
CO-OP VENTURES LLC,CO-OP LABS,Processor,PAAA-V868-WX1V,2023-07-08,Tulsa,Bixby,14050 S Peoria Ave STE 103,74008,(918) 404-8952,sonny@cooplabsok.com,N/A
"Balanced Life Labs II, LLC","Balanced Life Labs II, LLC",Processor,PAAA-G2EU-ER2L,2023-07-08,Cleveland,Norman,,73071,(801) 234-9330,davidnewren@balancedlifelabs.com,8am-5pm
"GREENHOUSE FX, LLC","GREENHOUSE FX, LLC",Processor,PAAA-JTZW-Z2F2,2023-07-08,Cleveland,Noble,,73068,(405) 414-1003,dlow@dakotalow.com,N/A
"Loki's Harvest, Inc.",Loki's Harvest,Processor,PAAA-VS8V-W5M8,2023-07-11,Garfield,Enid,106 West Oak Avenue,73701,(863) 969-7790,sales@lokisharvest.com,M-F 730pm - 745pm
Planet Group LLC,Planet Group LLC,Processor,PAAA-LB8B-DFCC,2023-07-11,Cleveland,Norman,,73069,(516) 287-6956,kinneygalani@aol.com,N/A
Budhub Dispensary Supply LLC,Budhub Dispensary,Processor,PAAA-KWHL-J3D3,2023-07-12,Tulsa,Tulsa,3158 S 108th Ave E Suite 276,74146,(918) 916-2477,ilikebigbudstoo@gmail.com,8-5
"Mary J. Bloom, LLC",Rochester Farms,Processor,PAAA-7PQK-4V1H,2023-07-12,Comanche,LAWTON,,73501-4641,5805743003,jake@jetdesignbuild.com,7am - 5pm
"True Bloom Extracts, LLC","True Bloom Extracts, LLC",Processor,PAAA-WS7H-GCD8,2023-07-18,Logan,Edmond,,73034,(559) 242-6854,ezra@truebloom.us,9am-5pm
Zoe's Extracts LLC,Zoe's Extracts,Processor,PAAA-B8EU-9DRJ,2023-07-19,Okmulgee,Mounds,10001 Hectorville Rd,74047,(918) 884-9421,zoesbuds@gmail.com,9:00 a.m. to 5:00 p.m.
T.B.D. INDUSTRIES LLC,T.B.D. INDUSTRIES LLC,Processor,PAAA-Y40U-DAQY,2023-07-19,Canadian,Yukon,15385 North Gregory Road,73099,(405) 619-8586,t.b.d.industriesllc1@gmail.com,N/A
"Piedmont OK Management, LLC","Piedmont OK Management, LLC",Processor,PAAA-7O3M-YI40,2023-07-20,Canadian,Piedmont,6281 Campbell Lane,73078,(916) 203-6246,admin@bono-ape.com,08:00AM - 05:00PM
Rocketman Cannabis LLC,Rocketman Cannabis LLC,Processor,PAAA-TPVA-NLLK,2023-07-21,Canadian,Piedmont,,73078,(321) 634-2375,allin200percent@gmail.com,N/A
Depanion Brands LLC,Depanion Brands LLC,Processor,PAAA-5EP0-YBFO,2023-07-21,Pottawatomie,Wanette,,74878,(405) 550-1364,depanionbrands@gmail.com,M-F 9-5 or as needed for processing operations
Frank's Dispensary LLC,Frank's Dispensary LLC,Processor,PAAA-VAA3-FUER,2023-07-25,Logan,Wellston,,74881,(405) 985-9993,franks.dispensary@gmail.com,9:00am to 5:00pm
Grön OK Manufacturing LLC,Grön OK Manufacturing LLC,Processor,PAAA-50FG-GBG3,2023-07-26,Oklahoma,Oklahoma City,,73111,(503) 341-7092,christine@gronchocolate.com,N/A
"Ice Petals, LLC","Ice Petals, LLC",Processor,PAAA-SAWK-AMIW,2023-07-26,Bryan,Colbert,60 Myrtle Dr,74733,(513) 909-5091,bobbiespring@gmail.com,9-4
IVY PRO LLC,IVY PRO LLC,Processor,PAAA-49JS-DSEY,2023-07-26,Cleveland,NOBLE,15730 IVY PLACE,73068,(405) 426-9926,licenseandpermit@gmail.com,7am - 9pm
US PRIME CONTRACTS LTD. CO.,US PRIME CONTRACTS LTD. CO.,Processor,PAAA-31E4-9FTQ,2023-07-26,Tulsa,Bixby,,74008,(918) 863-3927,geo.wm.wiland@gmail.com,N/A
"Hope1113, LLC",Hope1113,Processor,PAAA-0PQQ-98Y7,2023-07-26,Kay,Blackwell,322 S 29th St,74631,(248) 884-9254,jfd711@gmail.com,N/A
Maximum Harvest LLC,Maximum Harvest LLC,Processor,PAAA-GIIR-E89D,2023-07-26,Stephens,FOSTER,,73434,(405) 898-9097,magic.okmm@gmail.com,N/A
FCD Processor LLC,FCD Processor LLC,Processor,PAAA-F8WY-N9J5,2023-07-27,Logan,Edmond,,73034,1 (405) 562-3988,fullcircledispo@gmail.com,Monday thru Sunday 9am to 5pm
"HWY 17 PHARM, LLC",HAPPY HIPPIE APOTHECARY,Processor,PAAA-LLW2-JGML,2023-07-27,Sequoyah,Sallisaw,102024 S 4620 Road,74955,(479) 414-0807,michaelpaulratliff@gmail.com,8 AM - 10 PM
NovaSol LLC,5th Leaf,Processor,PAAA-N2FG-N9NV,2023-07-27,Oklahoma,OKLAHOMA CITY,2016 SE 18TH ST,73129-8351,(817) 600-7826,frankswert@live.com,"8:00 am to 5:00 pm, Monday through Friday"
"Burly Botanicals Processing, LLC","Burly Botanicals Processing, LLC",Processor,PAAA-XVFI-BEGV,2023-07-27,Cleveland,Norman,4520 East Franklin Road,73026,(405) 388-6615,jmmgbiz19@gmail.com,9am-4pm M-F
PICKY LLC,PICKY LLC,Processor,PAAA-255A-XT08,2023-07-27,Sequoyah,Roland,480858 us highway 64 suite B,74954,(479) 841-3127,wanderer702@gmail.com,N/A
Trio Pharms LLC,Trio Pharms LLC,Processor,PAAA-JL22-XPF5,2023-07-27,Pottawatomie,Shawnee,13395 May Addition Road,74801,(405) 596-5678,triopharms@gmail.com,M-F 0700-1800
"Prospectors, LLC","Prospectors, LLC",Processor,PAAA-Z370-K6ND,2023-07-27,Oklahoma,Oklahoma City,,73107,(405) 493-9550,compliance@highsocietyok.com,9am-5pm
"Eat Your Greens, LLC","Eat Your Greens, LLC",Processor,PAAA-2RMV-CVLM,2023-07-28,Muskogee,Warner,1001 Warmac St,74469,(808) 385-0636,artistoconnor@yahoo.com,
"L. Farms Operations, LLC",L. Farms Operations,Processor,PAAA-2QMB-Q4WO,2023-07-28,Washita,Sentinel,12763 N 2050 Rd,73664,(702) 521-1999,mairalex34@hotmail.com,N/A
Flower Hill Processing LLC,Flower Hill Processing LLC,Processor,PAAA-1SA6-K64F,2023-07-29,Okmulgee,Mounds,245 N 280 Rd,74047,(918) 810-9226,sales@fhtrading.biz,9-5
"Lincoln Gas Supply, LLC","Lincoln Gas Supply, LLC",Processor,PAAA-7BME-F1QP,2023-07-29,Sequoyah,Roland,,74954,(501) 240-3288,timlincolnlmt@gmail.com,N/A
Kingmaker GP LLC,Kingmaker,Processor,PAAA-X8F0-MPT8,2023-08-01,Canadian,El Reno,,73036,(407) 406-4654,kingmakeroklahoma@gmail.com,N/A
Son Leaf LLC,Son Leaf LLC,Processor,PAAA-491G-725R,2023-08-01,Grady,Blanchard,,73010,(918) 852-0578,kimson405@yahoo.com,N/A
Nursery 39 LLC,Nursery 39 LLC,Processor,PAAA-6PGS-AY21,2023-08-01,Grady,Blanchard,,73010,(918) 852-0578,kimson405@yahoo.com,N/A
"Proud Mary Cannabis, LLC","Proud Mary Cannabis, LLC",Processor,PAAA-2QVA-12EA,2023-08-02,Cleveland,Norman,,73069,(214) 604-6645,info@proudmarycannabis.com,8:00 a.m. - 12:00 p.m.
DANG MAI NGUYEN,DANG MAI NGUYEN,Processor,PAAA-P0KZ-TTGW,2023-08-03,Cleveland,Noble,8450 S Hwy 77,73068,(405) 426-9926,licenseandpermit@gmail.com,N/A
Old School Cure LLC,Old School Cure LLC,Processor,PAAA-OOFH-9SQQ,2023-08-03,Logan,Guthrie,,73044,(405) 830-8805,oldschoolcure.okc@gmail.com,9:00am to 5:00pm
Drew Farms LLC,Drew Farms LLC,Processor,PAAA-U35Y-KRG3,2023-08-03,Alfalfa,CHEROKEE,220 S. GRAND AVE,73728,(580) 596-6675,drewfarmsok@outlook.com,9-5
"Bull Thistle Farm, LLC","Bull Thistle Farm, LLC",Processor,PAAA-PH3I-52U5,2023-08-04,Okfuskee,Castle,,74833,(918) 527-3400,lisacoale61@gmail.com,to be determined
"Bop Bop, LLC",Borderline Process,Processor,PAAA-7XWM-XMCW,2023-08-05,Ottawa,Quapaw,,74363,(417) 825-9933,bopbopllc@gmail.com,N/A
Ultimate Organics LLC,Ultimate Organics LLC,Processor,PAAA-ELR5-BO3N,2023-08-05,Delaware,Afton,,74331,(405) 778-0231,ultimateorganicsok@gmail.com,8-5
Glass House Productions LLC,Glass House Productions LLC,Processor,PAAA-QRGM-9SQU,2023-08-05,Lincoln,Tryon,,74875,(954) 279-9172,glasshousepro954@gmail.com,10 a.m. to 5 p.m. Mon.-Fri.
Great Greenland LLC,Great Greenland LLC,Processor,PAAA-IGXM-S26G,2023-08-08,Beckham,SAYRE,,73662,(917) 353-3183,greatgreenlandllc@gmail.com,N/A
CMK Processing LLC,CMK Processing LLC,Processor,PAAA-VTOH-8Z4O,2023-08-08,Grady,Tuttle,,73089,(405) 550-1367,tuttlepropmanagement@gmail.com,N/A
Golden Drip Extractions LLC,Golden Drip Extractions LLC,Processor,PAAA-H7C5-U1O7,2023-08-09,Logan,Guthrie,,73044,(313) 949-1703,candyapple0520@gmail.com,By appointment
TJ Processor LLC,TJ Processor,Processor,PAAA-6FV4-EXMI,2023-08-09,Garvin,Lindsay,,73052,(405) 930-8303,michaelpkang@proton.me,10am-9pm
"StateLine Fine Cannabis, LLC","StateLine Fine Cannabis, LLC",Processor,PAAA-40W2-A31D,2023-08-10,Bryan,Colbert,,74733,(972) 872-5584,fordmann04@yahoo.com,N/A
"Professional Processing Solutions, llc","Professional Processing Solutions, llc",Processor,PAAA-2ZFW-Q3TB,2023-08-10,Cleveland,Oklahoma City,9100 S walker ave,73139,(405) 740-3171,ppsolutions420@gmail.com,N/A
No 7 Hash Co,No 7 Hash Co,Processor,PAAA-SKPU-63HL,2023-08-10,Cleveland,Moore,1005 Messenger Lane,73160,(405) 250-4971,aragon.chad@yahoo.com,N/A
Black Ridge Farmes LLC,Black Ridge Farms LLC,Processor,PAAA-G014-530I,2023-08-10,Bryan,Cartwright,,74731,(580) 931-7536,blackridgecc@yahoo.com,N/A
SPRING BLOSSOM LLC,SPRING BLOSSOM LLC,Processor,PAAA-S3DV-4OKS,2023-08-11,Nowata,South Coffeyville,,74072,(917) 627-1618,blossom13236@gmail.com,N/A
"Delirium Processing, LLC","Delirium Processing, LLC",Processor,PAAA-F0ET-AVEU,2023-08-11,Rogers,Big Cabin,,74332-9603,(918) 855-9220,deliriumprocessing@yahoo.com,9-5
Wind Greenland LLC,Wind Greenland LLC,Processor,PAAA-2H7H-LIUK,2023-08-12,Murray,Davis,,73030,(916) 539-0686,windgreenlandllc@gmail.com,N/A
"D AND N ESSENTIAL PROCESSING, INC","D AND N ESSENTIAL PROCESSING, INC",Processor,PAAA-8B2E-1UTW,2023-08-12,Murray,DAVIS,,73030-9697,(929) 362-8589,dandnessentialprocessing@gmail.com,N/A
wrightway manufacturing llc,wrightway manufacturing,Processor,PAAA-177W-TJK4,2023-08-12,Le Flore,wister,,74966,(918) 974-5404,wrightwaymanufacturingllc@gmail.com,N/A
"MJDR Ventures, LLC","MJDR Ventures, LLC",Processor,PAAA-XBWY-MVJU,2023-08-12,Pottawatomie,Tecumseh,23394 E. Hill Dr.,74873,(904) 923-8487,amrventures@gmail.com,N/A
"Init Farm, LLC",Init Farm,Processor,PAAA-EG19-DH4R,2023-08-12,Pottawatomie,Shawnee,,74804,(405) 367-1497,initfarm@gmail.com,8AM-10AM
J0 J PRODUCTION LLC,J0 J PRODUCTION LLC,Processor,PAAA-0EAQ-WEI5,2023-08-12,Logan,GUTHRIE,,73044,(405) 838-1168,c4058381168@gmail.com,N/A
HIGHLANDWEED LLC,HIGHLANDWEED LLC,Processor,PAAA-JP1Z-WTGL,2023-08-12,Logan,Guthrie,,73044,(405) 838-1168,highlandweed2022@gmail.com,N/A
"Milestone Extracts, LLC",Eleven Edibles,Processor,PAAA-UYC6-3D3C,2023-08-15,Tulsa,TULSA,1345 S HARVARD STREET,74112,(918) 619-3378,elevenediblesok@gmail.com,6AM - 3PM
"Zen Labs Oklahoma, LLC","Zen Labs Oklahoma, LLC",Processor,PAAA-V5F4-BHUF,2023-08-15,Tulsa,Tulsa,,74107,(918) 728-0808,zenextractsok@gmail.com,N/A
CLTP FAIRLAND LLC,CLTP FAIRLAND,Processor,PAAA-093A-RRMX,2023-08-15,Ottawa,FAIRLAND,,74343,(470) 641-2383,cltfairlandllc@gmail.com,9:00AM----5:00PM
Cannabis Processing Concepts LLC,Cannabis Processing Concepts LLC,Processor,PAAA-X4J6-KNDL,2023-08-16,Pottawatomie,Maud,,74854,(318) 780-0785,cannabiscultivationconcepts@gmail.com,N/A
We Canna Solutions LLC,We Canna Solutions LLC,Processor,PAAA-8WV5-SZV8,2023-08-17,Choctaw,Hugo,474 N 4250 RD,74743,(580) 789-6524,wecannasolutions@gmail.com,8Am to 5 Pm
"Push Xotics, LLC",Xotic Steppers,Processor,PAAA-4232-NM1D,2023-08-17,Cleveland,Norman,,73069,(405) 328-4662,pushxoticsok@gmail.com,N/A
Altai OKC Extracts LLC,Altai Legacy Extracts 2,Processor,PAAA-XV0V-U3OI,2023-08-18,Love,Marietta,,73448,(972) 955-0263,jason@altailegacy.com,Monday - Friday 9am to 5pm
"THERA FLOWER, LLC","THERA FLOWER, LLC",Processor,PAAA-17M8-B7EA,2023-08-18,Bryan,MEAD,9033 SUITE 101 US HWY 70,73449,(516) 643-1315,umeshparikh7@yahoo.com,N/A
DDCR LLC,DDCR,Processor,PAAA-T0YW-G37L,2023-08-18,Oklahoma,Oklahoma City,14120 S Tulsa Dr,73170,(405) 924-3667,ddcrllc@gmail.com,N/A
"KINGSTON CHRONIC LABS, LLC","KINGSTON CHRONIC LABS, LLC",Processor,PAAA-VP0V-L1W9,2023-08-18,Marshall,Kingston,,73439,(580) 579-4023,kingstonchroniclabs@gmail.com,N/A
FIKA ENTERPRISES LLC,FIKA ENTERPRISES LLC,Processor,PAAA-P8H1-99JL,2023-08-18,Logan,EDMOND,3609 GREEN OAKS WAY #115,73034,(786) 326-7502,fika.grow@gmail.com,10AM -5PM
Hustle Hard Farms llc,Hustle Hard Farms llc,Processor,PAAA-VVW6-93LG,2023-08-18,Cherokee,Hulbert,11461 W 650 Rd,74441,1 (918) 570-5837,20hhfarms22@gmail.com,N/A
Urban Farmaceuticals LLC,Urban Farmaceuticals,Processor,PAAA-AV0R-EDW4,2023-08-18,Major,Chester,,73838,(918) 884-8092,rofarms.21@icloud.com,8am -5pm
Cannaplex LLC,Cannaplex LLC,Processor,PAAA-19TJ-1XHX,2023-08-19,Delaware,Afton,,74331,(405) 778-0231,cannaplexok@gmail.com,8-5
"Don't Panic Extracts, LLC","Don't Panic Extracts, LLC",Processor,PAAA-4XYJ-BOUN,2023-08-19,Delaware,Colcord,,74338,(954) 646-7121,sungrownexotics@gmail.com,12A
Kifi LLC,Kifi LLC,Processor,PAAA-O97I-S6CB,2023-08-22,Oklahoma,Oklahoma City,,73106,(757) 603-2098,kifi.oklahoma@gmail.com,N/A
"GREEN COUNTRY PROCESSING FARM, LLC","GREEN COUNTRY PROCESSING FARM, LLC",Processor,PAAA-Q2OB-PNJR,2023-08-22,Ottawa,FAIRLAND,,74343,(469) 243-9206,cane04@live.com,N/A
"C3E Management, LLC",Gold Rush Premium Extracts,Processor,PAAA-93SA-OYOJ,2023-08-22,Creek,Tulsa,9577 Ridgeview St,74131,(918) 853-4482,erich.schadle@altitude-brands.com,N/A
"Little Dawg Cultivation, LLC","Little Dawg Cultivation, LLC",Processor,PAAA-T9FN-TKW7,2023-08-22,Garvin,Lindsay,12205 East PVT 1580 Drive,73052,(405) 207-8135,littledawgcultivation@gmail.com,N/A
Monroy Enterprises llc,Monroy Enterprises llc,Processor,PAAA-M5U1-SP84,2023-08-23,Love,marietta,,73448,(817) 492-5755,monroyenterprisesllc@yahoo.com,N/A
Two Brothers Extracts LLC,Two Brothers Extracts LLC,Processor,PAAA-I3J2-8MQU,2023-08-23,Creek,tulsa,6630 s 57th west ave,74131,(918) 703-1706,twobrothersextracts@gmail.com,N/A
CannaBaxter Farms LLC,CannaBaxter Farms LLC,Processor,PAAA-H3EN-PM02,2023-08-23,Pottawatomie,Prague,8959 NS 3510 Rd,74864,(405) 434-9263,pbaxter1056@gmail.com,24
"1680 Distribution, LLC","1680 Distribution, LLC",Processor,PAAA-FYDE-MDMM,2023-08-23,Delaware,Grove,,74344,(405) 612-4249,meridiandistributioncenter@gmail.com,9am-4pm M-F
Green Beard Labs LLC,Green Beard Labs LLC,Processor,PAAA-8B2U-1IKN,2023-08-23,Craig,vinita,,74301,(785) 766-7969,camalbertson1@gmail.com,nights/weekends and some days
Doc Chrispy Enterprises LLC,Doc Chrispy Enterprises LLC,Processor,PAAA-H546-F4WY,2023-08-23,Grady,Blanchard,,73010,(405) 343-1063,docchrispy@gmail.com,9:00am to 5:00pm
Real Deal Solventless,Real Deal Solventless,Processor,PAAA-XQMG-CDX2,2023-08-23,Nowata,Nowata,,74048,(203) 400-4700,carterreehl@gmail.com,10am-4pm
Brian Ford,Brian Ford,Processor,PAAA-2RZR-MPF8,2023-08-24,Lincoln,Wellston,330730 east 860 Rd.,74881,(405) 240-0247,thefordteam@yahoo.com,N/A
"DCJVP, LLC","DCJVP, LLC",Processor,PAAA-10SG-O9P8,2023-08-24,McCurtain,Broken Bow,,74728,(817) 729-8641,dcoxnewrepublic@gmail.com,N/A
"Refinery Processing, LLC","Refinery Processing, LLC",Processor,PAAA-FX6R-296J,2023-08-24,Mayes,Pryor,,74361,(936) 355-9752,therefineryprocessing@gmail.com,M-F 9-5 or as needed for company operations
Medical Insight LLC,Medical Insight LLC,Processor,PAAA-D6Y2-E3LF,2023-08-24,Pottawatomie,Shawnee,,74804,(626) 519-3431,tracyhaddoxgreengoddess@gmail.com,10AM -5PM
"Flora's Garden, LLC","Flora's Garden, LLC",Processor,PAAA-L5O2-O1BS,2023-08-24,Logan,Crescent,7501 PRARIE RIDGE Lane,73028,(405) 589-9081,florasgardenok@gmail.com,
Atomic Genetics,Atomic Genetics,Processor,PAAA-34DW-RA2I,2023-08-25,Okmulgee,Mounds,665 N 150 Road,74047,(970) 230-1993,triciadavies@me.com,N/A
Richard R Akers,Richard R Akers,Processor,PAAA-HFCZ-MJFI,2023-08-25,Marshall,Kingston,,73439,(979) 583-7586,richardakers94@gmail.com,N/A
A Plus Extract LLC,Bhogart Extract,Processor,PAAA-0O8Z-7N4L,2023-08-26,Oklahoma,Oklahoma City,,73105,(702) 883-1735,shinggan3004@gmail.com,N/A
Platter Farms Inc,Platter Farms Inc,Processor,PAAA-PFNC-KTRF,2023-08-26,Bryan,Mead,,73449,(303) 653-5254,llplatter@gmail.com,N/A
Transcan LLC,Transcan LLC,Processor,PAAA-I634-QW9N,2023-08-26,Payne,Cushing,,74023,(405) 735-3800,matt@stacylegalgroup.com,N/A
Numbers Matter LLC,Numbers Matter LLC,Processor,PAAA-9YLG-WUVC,2023-08-26,Logan,Edmond,7680 Nugget Hill,73025,(214) 725-1390,davidbmw01@gmail.com,N/A
THE GROWERS COLLECTIVE LLC,THE GROWERS COLLECTIVE LLC,Processor,PAAA-EK55-XMCV,2023-08-29,Marshall,KINGSTON,400 W HWY 70,73439,(903) 815-1251,thegrowerscollective2022@gmaail.com,8-5
MCM CAPITAL LLC,MCM CAPITAL LLC,Processor,PAAA-WJ3G-N2MX,2023-08-31,Caddo,Fort Cobb,28109 County Street 2510,73038,(405) 985-9326,moshemcohen@gmail.com,M-F/9am-5pm
Husky Extracts LLC,Husky Extracts LLC,Processor,PAAA-CWVC-CJ2L,2023-08-31,Okmulgee,Henryetta,,74437-7284,(916) 633-8767,info@huskycanna.com,8am-5pm
Cannasseur Extractions LLC,Cannasseur Extractions LLC,Processor,PAAA-Z4E4-2IXT,2023-08-31,Tulsa,SAND SPRINGS,"421 S LINCOLN AVE, STE L",74063,(707) 362-1751,kdvolz84@gmail.com,N/A
Washers,Washers,Processor,PAAA-W07R-46ZA,2023-08-31,Creek,sapulpa,3864 w hilton rd,74066,(918) 740-3663,skaggzwinzfarm@gmail.com,
"Green Acre Organic Farms, Inc","Green Acre Organic Farms, Inc",Processor,PAAA-HK26-9XU6,2023-09-02,Lincoln,Chandler,,74834,(713) 352-9439,northstarmanagement@proton.me,N/A
VISTA VENTURE SOLUTION LLC,VISTA VENTURE SOLUTION LLC,Processor,PAAA-NN7F-D23Z,2023-09-08,Stephens,DUNCAN,274154 E 1720 RD BLDG C,73533,(580) 678-6795,tropiccanna.adm@gmail.com,N/A
"T & D Sawmill and Timber Frame, LLC",Woody Woodpecker's Wildwood Processing,Processor,PAAA-AZBQ-3NIK,2023-09-12,Ottawa,Quapaw,67100 E 20 Rd,74363,(479) 802-8294,tomarcher29@yahoo.com,08:00 a.m. - 10:00 p.m.
RDO LLC,RDO LLC,Processor,PAAA-XADU-9LY6,2023-09-12,Logan,Edmond,"220 Silver Ln, Suite C",73025,(405) 916-4499,jbruton84@gmail.com,N/A
Cody's Cannabis LLC,Cody's Cannabis LLC,Processor,PAAA-FF1L-AZYH,2023-09-12,Custer,Foss,21327 East 1040 RD,73647,(580) 331-9366,audiolawyer@gmail.com,10 am - 6 pm
Organacanna Farms LLC,Organacanna Farms LLC,Processor,PAAA-QMM3-R9OB,2023-09-13,Logan,Guthrie,,73044,(580) 351-1633,blthomas70@yahoo.com,N/A
OMPC LLC,Oklahoma Marijuana Processing Company,Processor,PAAA-Y5J5-F5D2,2023-09-13,Cleveland,Norman,,73069,(405) 626-6530,thegreenjackpot@gmail.com,N/A
Zephera Processing LLC,Zephera Processing LLC,Processor,PAAA-LICY-1K30,2023-09-13,Cleveland,Norman,,73069,(832) 662-6567,okieinllc@gmail.com,N/A
EQUINOXX LLC,EQUINOXX LLC,Processor,PAAA-PTP0-CL7U,2023-09-13,Tulsa,TULSA,1427 E 4TH ST,74120,(918) 619-6272,samd@summgen.com,9-5
Chras Gonga Farms llc,Chras Gonga Farms llc,Processor,PAAA-LGDN-GOXM,2023-09-13,Carter,WILSON,6348 STATE HWY 76,73463,(214) 881-6952,chrasgongafarms@gmail.com,9:00 am- 5:00 pm
Nuu Labs LLC,Nuu Labs LLC,Processor,PAAA-1P3T-H7ME,2023-09-13,Garvin,Lindsay,,73052,(405) 535-6256,nuulabsllc@outlook.com,10AM -5PM
"Organic Gold Processing, LLC","Organic Gold Processing, LLC",Processor,PAAA-49B1-9GP2,2023-09-14,Kay,Ponca City,,74601,(626) 545-8198,orgold.llc@gmail.com,9-5pm
Central valley farms llc.,Central valley farms,Processor,PAAA-EL5R-ZG19,2023-09-14,Creek,Bristow,21249 s 340th west ave,74010,(239) 240-6233,benjamineire@centralvalleyfarmsok.com,N/A
Green Sky Enterprise LLC,Green Sky Enterprise LLC,Processor,PAAA-7DUI-S0RC,2023-09-14,Craig,welsh,286 Industrial Avenue,74369,1 (918) 325-9624,vlad@belairdispensary.com,7-3
XJ Healing LLC,XJ Healing LLC,Processor,PAAA-4ZAP-X73L,2023-09-15,Adair,Westville,,74965,(405) 735-3800,matt@stacylegalgroup.com,N/A
Green Arcadia Extracts LLC,Green Arcadia Extracts LLC,Processor,PAAA-AQGI-JERK,2023-09-15,Grady,Chickasha,,73018,(707) 640-0292,greenarcadiaextracts@outlook.com,10AM -5PM
"Sunset Valley Processors, LLC","Sunset Valley Processors, LLC",Processor,PAAA-ESAE-625O,2023-09-15,Cherokee,HULBERT,,74441,(479) 409-5385,brian@svfcannabis.com,N/A
SENECU CANNABIS LLC,SENECU CANNABIS LLC,Processor,PAAA-7K0Q-P3A2,2023-09-15,Grady,ALEX,,73002,(915) 727-0019,rq@axox.co,N/A
"CRUISIN' 66 NO. 2, LLC",CRUISIN' 66,Processor,PAAA-DXYJ-NBDN,2023-09-15,Oklahoma,Choctaw,2420 South Henney Road,73020,(405) 933-5312,operations@cruisin66ok.com,
USCP Manufacturing LLC,USCP Manufacturing LLC,Processor,PAAA-5T4Z-URSO,2023-09-15,Cleveland,Norman,,73069,(816) 305-5693,knshakeel@gmail.com,9am-5pm
