Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
"DANTE VENTURES, INC",Shangri-La Cannabis Dispensary,Dispensary,DAAA-U5RY-AOQB,2022-12-26,Washington,Dewey,,74029,(888) 785-0990,dante74006@gmail.com,10am - 8.30pm
Royalty Buds Medical Marijuana Disp,Royalty Buds Medical Marijuana Disp,Dispensary,DAAA-EK46-3E90,2022-08-24,Tulsa,TULSA,107 N LEWIS AVE,74110-5346,9185082833,royaltybuds@gmail.com,8am-8pm 7 days a week
"LEAF LINX, LLC",Remedy Cannabis Co.,Dispensary,DAAA-4JKH-WXDM,2023-06-07,Grady,BLANCHARD,2376 E SOONER ROAD,73010,4059990333,info@leaflinx.pro,11am - 9pm
Westside Wellness LLC,Westside Wellness,Dispensary,DAAA-41UL-LLBR,2022-12-13,Tulsa,SAND SPRINGS,1138 E CHARLES PAGE BLVD,74063-8510,9182450420,westsidewellness420@gmail.com,Mon-Fri 10am to 9:30pm Sat 10am to 7:30
DSKQ Cannabis LLC,Haze N Blaze Dispensary,Dispensary,DAAA-E7G6-DIW3,2023-02-18,Tulsa,Tulsa,,74103,(918) 551-6755,info@hazenblaze.store,N/A
The Higher Csociety Llc,The Higher Csociety Llc,Dispensary,DAAA-7W1P-7VMO,2023-02-18,Tulsa,TULSA,317 S 49TH WEST AVE,74127-7618,9185616870,csociety918@gmail.com,24 hours
Mellow Mountain Edmond LLC,Mellow Mountain Edmond,Dispensary,DAAA-6NW7-7NZK,2023-02-18,Oklahoma,EDMOND,217 S SANTA FE AVE,73003-4767,9188150451,mellowmountain@yahoo.com,10 AM-12 AM
Grass Supply LLC,Grass Supply LLC,Dispensary,DAAA-YTRY-2FZP,2023-02-22,Oklahoma,Edmond,1444 N Kelly Ave,73003,(405) 881-2628,grasssupplyllc@gmail.com,N/A
Cannabless Retail 21 LLC,Cannabless,Dispensary,DAAA-NU16-RH5L,2023-02-22,Rogers,Catoosa,37 S 193rd East Ave,74015,(405) 635-4814,vic@cannabless.co,10a-8p
RAFCO CANNABIS DISPENSARY LLC,RAFCO CANNABIS,Dispensary,DAAA-XS2W-PJ29,2023-02-22,Comanche,Marlow,20868 NE TOWNLEY RD,73055-6507,4053015878,greensmiths2020@yahoo.com,8:00am /8:00am
AMAR ENTERPRISES LLC,Amar Enterprises LLC,Dispensary,DAAA-YDMF-OEWE,2023-02-22,Oklahoma,OKLAHOMA CITY,2301 EXCHANGE AVE,73108,4054017933,amarent2301@gmail.com,8 AM-6 PM
BLVD CANNABIS CO. LLC,BLVD CANNABIS CO.,Dispensary,DAAA-VN44-3EO7,2023-02-22,Oklahoma,EDMOND,3325 S Boulevard SUITE 187,73013,(405) 922-4759,larrywebster1027@gmail.com,10AM TO 9PM
Red Bud Dispensary Inc,"Red Bud Dispensary, Inc.",Dispensary,DAAA-7YMW-F220,2023-02-22,Stephens,Marlow,"823 W. Outlaw, PO Box 426",73055,(580) 658-9305,redbuddispensaryok@gmail.com,M-F 10a - 6:30p and Saturday 9-3
"Medicine Trees, LLC","Medicine Trees, LLC",Dispensary,DAAA-0VUQ-YEZZ,2023-02-23,Choctaw,Hugo,,74743,(580) 743-5874,xochicalli@hotmail.com,N/A
E Root Lam LLC,Delta 9 Exotics,Dispensary,DAAA-XFS7-O093,2023-02-23,Oklahoma,Midwest City,,73110,9166165127,matt@stacylegalgroup.com,24
Off Road Buds LLC,Off Road Buds LLC,Dispensary,DAAA-VC0W-SYS3,2023-02-23,Muskogee,MUSKOGEE,7205 OKTAHA RD,74401-8433,9188452254,harrisaaron918@gmail.com,M-F 10AM-10PM
Cannabless Retail 20 LLC,Cannabless Retail 20 LLC,Dispensary,DAAA-VRQZ-20SD,2023-02-24,Tulsa,TULSA,312 W 71ST ST,74132-2009,4056330039,csiservicesokc@gmail.com,8a-11p
"Madeira Society, LLC",Mad Leaf Dispensary,Dispensary,DAAA-CYIF-MCDS,2023-02-25,Oklahoma,Oklahoma City,504 I 240 Service Rd,73139,(405) 920-8023,madleafdispensary@gmail.com,N/A
"Sugar Britches, LLC",Sugar Britches,Dispensary,DAAA-3RHF-JQRJ,2023-02-25,Grady,RUSH SPRINGS,515 N RUSH AVE,73082-2460,5805741420,blackjackviewfarms@gmail.com,10-10
Blue Bodark LLC,Falcanna,Dispensary,DAAA-DFGZ-7RY5,2023-02-25,Cleveland,Norman,,73069,(405) 250-9464,thorn@falcanna.com,10AM-9PM or as needed for Dispensary Use
Martan LLC,Humboldt Cannabis I,Dispensary,DAAA-PRQ0-6TKD,2023-02-28,Washington,Bartlesville,,74003,(661) 435-5200,johntanner81@yahoo.com,10-10
Derek Baca,1903 Cannabis Company,Dispensary,DAAA-V06N-GARO,2023-02-28,Creek,Mounds,802 Commercial Avenue,74047,(918) 550-2460,1903dispensary@gmail.com,Monday - Thursday 9AM - 9PM Fri - Sat 9AM - 10PM Sun 10AM - 6PM
Flame Dispensary LLC,Flame Dispensary,Dispensary,DAAA-G21O-XUG7,2023-02-28,Oklahoma,OKLAHOMA CITY,8405 S PENNSYLVANIA AVE,73159-5204,(405) 676-5465,barbarabonnick@att.net,8 am to 12 am
Oklahoma Xceptional Flower LLC,Oklahoma Xceptional Flower LLC,Dispensary,DAAA-2KLB-5VVR,2023-02-28,Oklahoma,MUSKOGEE,2415 N 32ND ST,74401,9189137273,wesmokinhot2021@gmail.com,24 Hours (7 Days a week)
J Brotton Corp,Caravan Ballroom,Dispensary,DAAA-ZAOW-CZRT,2023-03-01,Tulsa,TULSA,7901 E 41ST ST,74145-3214,9185085003,justinbrotton@gmail.com,9am - 10pm
Platinum Leaf OKC LLC,Platinum Leaf Cannabis Western,Dispensary,DAAA-BFKC-R2TH,2023-03-01,Oklahoma,OKLAHOMA CITY,1215 N WESTERN AVE,73106-6823,9184025490,klogsdon37@yahoo.com,24 Hours
TJS Claremore LLC,TJS Claremore LLC,Dispensary,DAAA-YQVK-XSQ6,2023-03-01,Cleveland,claremore,500 n j m davis blvd,74017,9189025760,tjsclaremore@gmail.com,10-6
Green Zone holding llc,Gas and Grass 1,Dispensary,DAAA-582M-33O7,2023-03-02,Sequoyah,SALLISAW,,74955,(817) 682-3336,saraswatib06@gmail.com,9am-9pm
"DnA Cannabis Solutions, LLC",DnA Cannabis Solutions,Dispensary,DAAA-ZYTW-AV8R,2023-03-02,Washington,DEWEY,202 N OSAGE AVE,74029-2448,9184401155,dnacannabissolutions@gmail.com,9am to 11pm
Budville Dispensary,Budville Dispensary,Dispensary,DAAA-W1R2-AD8H,2023-03-02,Cherokee,Tahlequah,2231 W Choctaw St,74464-1179,(918) 822-4467,erickson.k@sbcglobal.net,"Monday thru Saturday 10:00am - 8:00pm, closed Sundays"
Green Zone Holding LLC,Gas and Grass 2,Dispensary,DAAA-2JJ1-BKUR,2023-03-02,Cherokee,Tahlequah,100 E Downing st,74464,(817) 682-3336,saraswatib06@gmail.com,9am-9pm
"Shady 5/80 Medical Dispensary, LLC","Shady 5/80 Medical Dispensary, LLC",Dispensary,DAAA-U0FA-CFME,2023-03-02,Garfield,Enid,"705 S Oakwood Rd, Ste A1",73703-6275,(580) 977-8788,lancews1509@gmail.com,7 A.M. - 7 A.M.
Herbal Freedom Dispensary LLC,Medie-Nugz,Dispensary,DAAA-ZNG8-60QO,2023-03-02,Cleveland,Norman,1430 West Lindsey Street,73069,(405) 826-5026,medie.budz@gmail.com,24 hours
Holly Michelle Thomas,Ellsworth Of Weed,Dispensary,DAAA-NG91-XQAE,2023-03-03,Oklahoma,Oklahoma City,5814 South Western Avenue,73109,(405) 812-5924,jlolar20@gmail.com,N/A
Twice baked edibles LLC,green +,Dispensary,DAAA-8A3S-1H2H,2023-03-03,Oklahoma,Oklahoma City,108 South Rockwell Avenue,73127,(405) 589-9000,fritz@whitebox.net,10-6
SUPREME KUSH INC,SUPREME KUSH,Dispensary,DAAA-UK1M-KBBZ,2023-03-03,Cleveland,Oklahoma City,13316 S Western Ave,73170,(405) 406-0290,supremekushokc@gmail.com,
"BHOGART OKC, LLC","BHOGART OKC, LLC",Dispensary,DAAA-3RL2-AWDH,2023-03-04,Cleveland,Moore,,73160,(682) 556-9997,rainnynguyen84@gmail.com,N/A
Loud Grams LLC,Grams DISPO,Dispensary,DAAA-KN2R-OEKB,2023-03-04,Bryan,Durant,124 West Cedar Street,74701,(580) 740-1050,charles@loudgrams.com,Sunday-Sat 9am-9pm
OK Herban Remedies LLC,Herban Remedies,Dispensary,DAAA-MMB7-YS9C,2023-03-07,Greer,MANGUM,,73554-1447,5803011779,mykal33333@gmail.com,Mon-Sat 12pm-8pm/Sunday 1pm-5pm
"Garage 420, LLC","Garage 420, LLC",Dispensary,DAAA-92R8-M21X,2023-03-07,Bryan,MEAD,5494 HWY 70,73449-5009,(580) 760-1167,thehippiejointcollective@gmail.com,N/A
"Higher Health, Inc.",Higher Health,Dispensary,DAAA-UTBD-5BEH,2023-03-07,Delaware,Afton,,74331,(918) 219-5888,amber.hallum@higherhealthoklahoma.com,9am - 8pm
"Blaze-N-Bake, LLC","Blaze-N-Bake, LLC",Dispensary,DAAA-O42A-TUU4,2023-03-07,Muskogee,Muskogee,1152 N York Street Suite A,74403,(918) 815-2524,souayang85@hotmail.com,9am to 7pm
Plaza 420 Family LLC,Cheers Plaza,Dispensary,DAAA-XR3J-WMDN,2023-03-07,Oklahoma,Oklahoma City,1738 NW 16th Street,73106,(405) 850-4476,bakersmedical@gmail.com,N/A
green pig cannabis #2 llc,green pig cannabis #2 llc,Dispensary,DAAA-VKJP-279A,2023-03-07,Murray,DAVIS,,73030-9509,5807684681,greenpigdavis@gmail.com,9:00am-5:00 pm
JCAR L.L.C.,Catoosa Wellness,Dispensary,DAAA-6N7A-703Q,2023-03-08,Rogers,Catoosa,,74015,(405) 738-6556,blazinup@gmail.com,N/A
Frosty Apothecary,Frosty Apothecary,Dispensary,DAAA-1XBK-POLN,2023-03-08,Lincoln,Davenport,802 Broadway,74026,(405) 255-0252,frostyapothecary@gmail.com,9am-9pm
"Miracle 528, LLC",Capital Dank Tulsa,Dispensary,DAAA-F0S6-DE71,2023-03-08,Tulsa,Tulsa,1660 E 71st St ST# AA,74136,(248) 884-9254,jfd711@gmail.com,N/A
Bloomington Group LLC,Doozy Dispensary,Dispensary,DAAA-ESQH-RYKI,2023-03-08,Oklahoma,Oklahoma City,,73149,(808) 238-1180,on1easystreet@gmail.com,N/A
We Came So Far LLC,The Labyrinth Dispensary,Dispensary,DAAA-3UI0-51F7,2023-03-09,Oklahoma,OKLAHOMA CITY,2712 NW 10TH ST,73107-5410,4054939769,thelabyrinthdispo@gmail.com,10am-10pm
Lady Fuzzy Trees LLC,LADY FUZZY TREES,Dispensary,DAAA-SF00-DO87,2023-03-09,Tulsa,TULSA,,74146,(901) 505-7247,ladyfuzzytrees@gmail.com,24/7
Peace Pipe Cannabis Company LLC,Peace Pipe Cannabis Company,Dispensary,DAAA-MOXH-SYPP,2023-03-10,Mayes,Pryor Creek,202 S Adair St,74361,(918) 639-9913,peacepipeok@gmail.com,10:00am-9:00pm
420 Holistic Dispensary LLC,Cowboy Kush Dispensary 2,Dispensary,DAAA-2P4I-IT33,2023-03-10,Tulsa,Broken Arrow,514 N Elm Pl,74012-2539,(405) 370-1132,420holistichealth@gmail.com,9:00am-12:00am
"Native Harvest, LLC",Native Harvest LLC,Dispensary,DAAA-48RL-A7SD,2023-03-10,Logan,GUTHRIE,819 S DIVISION ST,73044-5001,(405) 234-6525,martyl@bigredsports.com,N/A
THE CHRONIC SPOT LLC,The Chronic Spot LLC,Dispensary,DAAA-OXJT-N3FC,2023-03-10,Oklahoma,Warr Acres,5912 NW 36th Street,73122,(405) 445-9024,chronicspot405@gmail.com,8AM-12AM
"Nishnaabe, LLC",Wheelhouse Dispensary,Dispensary,DAAA-R85F-DVZY,2023-03-11,Ottawa,Miami,1225 East Steve Owens Blvd.,74354,(417) 483-9931,p.d.patterson@elmcreekfarm.com,N/A
Good Vibes 420 LLC,Good Vibes 420 LLC,Dispensary,DAAA-PFW5-6GNH,2023-03-11,Oklahoma,Oklahoma City,10116 NW 10th St,73127,(405) 403-3809,goodvibesdispo@gmail.com,10am-8pm
Prime Time Cafe and Cannabis Co.,Prime Time Cafe and Cannabis Co.,Dispensary,DAAA-KOB1-E5L3,2023-03-11,Cleveland,Norman,,73069-7068,(612) 598-6241,a1dispensary@outlook.com,10 AM to 10 PM
Pirpich Industries,Big Buds Natural Releaf,Dispensary,DAAA-6T9P-CWNJ,2023-03-11,Cherokee,Tahlequah,,74464,(918) 916-2477,ilikebigbudsnaturalreleaf@gmail.com,24 rs
Perkins Trifecta LLC,Just Jane Dispensary,Dispensary,DAAA-ZQZP-P8IW,2023-03-14,Cleveland,Norman,,73069,(405) 237-8746,justjanedispo@gmail.com,N/A
Exit 1 Dispensary LLC,Exit 1 Dispensary LLC,Dispensary,DAAA-9T0R-L08U,2023-03-14,Love,Thackerville,,73459,(352) 615-8743,remert88@gmail.com,9am-8pm M-F 10am-6pm Sunday
SUFEEZ LLC,SUFEEZ CANNABIS DISPENSARY,Dispensary,DAAA-JQT0-2SV5,2023-03-14,Sequoyah,Sallisaw,,74955,(405) 535-0723,sufeeznormanok@gmail.com,9 AM T0 10 PM
SMOKIE CALYPSO FARMS LLC,AFROMAN CANNABIS,Dispensary,DAAA-NS2K-QFK1,2023-03-14,Muskogee,MUSKOGEE,501 West Okmulgee Avenue STE B,74401,(918) 704-2269,jwagner@calypsofinancial.biz,10AM-11PM 7 days week
Rolling Stoned Seiling,Rolling Stoned Seiling,Dispensary,DAAA-62CR-TTIT,2023-03-15,Dewey,Seiling,107 west shepard st,73663,(580) 922-4200,rollingstonedseiling@gmail.com,10-9
Elevate Dispensary 02 LLC,Elevate Dispensary,Dispensary,DAAA-0GEA-CYHP,2023-03-15,Oklahoma,bethany,,73008,(405) 839-1875,legal@csiservicesok.com,10a-8p
Walker Medical Farms LLC,C Walker Farms,Dispensary,DAAA-A36B-DV0N,2023-03-15,Tulsa,Tulsa,5603 North Peoria Avenue,74126-2422,(918) 812-3987,walkermedicalfarms@gmail.com,24 hrs
sub hc luv llc,superb herb co,Dispensary,DAAA-QTEE-V1OT,2023-03-16,Cleveland,norman,1260 24th ave sw,73072,(405) 229-1942,superbherbco@gmail.com,10-7 m-s
"Hippies, Cowboys & Company","Hippies, Cowboys & Company",Dispensary,DAAA-84K5-0T5G,2023-03-16,Bryan,DURANT,4407 w HIGHWAY 70,74701,(580) 920-5131,kelli1luv@yahoo.com,9am to 9pm
In Situ Wellness,In Situ Wellness,Dispensary,DAAA-BGN9-LIRP,2023-03-18,Cherokee,TAHLEQUAH,,74464-1180,4057353800,matt@stacylegalgroup.com,24
"American Cannabis Company - 12, LLC","American Cannabis Company, LLC",Dispensary,DAAA-VPRY-P1K4,2023-03-21,Grady,Chickasha,1428 S 4th St,73018,(405) 999-9420,healingfarms420@gmail.com,10:00am - 12:00am
"Burns Cannabis Experience, LLC",Burns Cannabis Experience,Dispensary,DAAA-FUB9-RUA8,2023-03-21,Oklahoma,Oklahoma City,8703 North Western Avenue,73114,(360) 878-3200,jeff.burns@burnscannabisexperience.com,7:00 a.m. - 11:59 p.m.
Top Shelf Stock LLC,Top Shelf 3.0,Dispensary,DAAA-RI79-HN8O,2023-03-21,Tulsa,Tulsa,1447 North Yale Avenue East,74115,(214) 290-2384,echeloneventsllc@gmail.com,10am-10-pm
Daisy Paisley Flower,Daisy Paisley Flower,Dispensary,DAAA-YYRL-FIVB,2023-03-21,Muskogee,Muskogee,111 South York Street,74403-5952,(918) 351-8774,daisypaisleyflower@gmail.com,10am to 9pm
"Blue Collar Criminals Dispensary, LLC","Blue Collar Criminals Dispensary, LLC",Dispensary,DAAA-VVOQ-SSKF,2023-03-22,Oklahoma,Oklahoma City,1015 NW 1st Street,73106,(405) 992-0558,sales@bcccollective.com,9am-8pm
SEN LLC,Private Reserve Gardens Dispensary,Dispensary,DAAA-1JRO-X6FA,2023-03-23,Oklahoma,Oklahoma City,3801 West Reno Avenue STE B,73107,(405) 512-3000,samson@prgardens.com,N/A
Marie Laveau LLC,Marie Laveau LLC,Dispensary,DAAA-3Y0L-LLSL,2023-03-23,Grady,Tuttle,,73089,1 (405) 313-7404,rporter@kintech.energy,N/A
Emerald Skye LLC,Canna Cloud,Dispensary,DAAA-HSK0-K7WW,2023-03-24,Adair,Westville,"747 Highway 59, #2",74965,9183150082,cannacloudreceipts@gmail.com,Monday - Friday 11 am till 7 pm
"The Cllctive Supply Co, LLC","The Cllctive Supply Co, LLC",Dispensary,DAAA-16XM-MM63,2023-03-25,Logan,edmond,,73034,(405) 856-3631,hldirect1@gmail.com,10am - 7pm
Tilted Holdings LLC,"Tilted Holdings, LLC",Dispensary,DAAA-L6PP-QAN0,2023-03-25,Oklahoma,Oklahoma City,401 N Meridian Ave,73107,(760) 600-6809,jasonelsassercv@gmail.com,Sunday thru Saturday 10am-midnight
Legendary Roots LLC,Legendary Roots LLC,Dispensary,DAAA-JDW3-KJ6G,2023-03-28,Garfield,Enid,429 North Grand Avenue,73701,(580) 414-0293,legendaryroots420@gmail.com,N/A
Big Daddy's Gas Company LLC,Big Daddy's Gas Company LLC,Dispensary,DAAA-HFY6-P4PG,2023-03-29,Tulsa,Sand Springs,839 West Wekiwa Rd,74063,(918) 902-8917,bigdaddysgasco@gmail.com,N/A
NW Expressway OKC LLC,Mango Cannabis OKC,Dispensary,DAAA-R6XR-E5F6,2023-03-29,Oklahoma,Oklahoma City,"6201 NW Expressway, Suite A",73132,(248) 910-1414,sean@mangocannabis.com,Sunday-Thursday 10am-10pm; Friday and Saturday 10am-12am
Brandon McCulloch,High Intentions Farms,Dispensary,DAAA-C200-03DI,2023-03-29,Okfuskee,Weleetka,219 West 9th Street,74880,2142763736,melissamcculloch77@gmail.com,7am-10pm
Lit Up Cannabis LLC,Lit Up Cannabis LLC,Dispensary,DAAA-IY9U-48JP,2023-03-29,Pottawatomie,mcloud,1289 W Broadway Ave,74851,(405) 434-4902,jess6865@gmail.com,N/A
Jambox LLC,BLabs,Dispensary,DAAA-YXW9-BA1N,2023-03-29,Tulsa,TULSA,1416 E 11TH ST,74120,9164902792,kellytoolsusa@gmail.com,11:00 AM - 8:00 PM
THOMAS RAY SMITH,CANNAISSEURS II,Dispensary,DAAA-VJHM-VW3L,2023-03-29,Pittsburg,EUFAULA,16651 Hwy 9 E BLDG 101,74432,(918) 297-5707,cz17hmr2@att.net,N/A
Supreme Flight Cannabis LLC,Supreme Flight Cannabis LLC,Dispensary,DAAA-F17C-P8M9,2023-03-30,Oklahoma,Midwest City,2300 South Air Depot Boulevard,73110,(808) 777-0250,supremeflightcannabis@yahoo.com,10 am to 10 pm
D Boy Dispensaries LLC,D Boy Dispensaries LLC,Dispensary,DAAA-2S9Y-OLLR,2023-03-30,Woodward,MOORELAND,8163 US HIGHWAY 412,73852-5063,8162260702,sdcontracting1@gmail.com,8-5pm
Organic Herb Grow LLC,Organic Herb Grow LLC,Dispensary,DAAA-QXE3-G8WS,2023-03-30,Bryan,Bokchito,,74726,(405) 735-3800,matt@stacylegalgroup.com,24
REDMEN LLC,Redmen,Dispensary,DAAA-F73R-ZDKS,2023-04-01,Cherokee,Tahlequah,1014 S. Muskogee Ave,74464,(918) 456-9324,redmendispensary@gmail.com,N/A
Charles Thomas Gibson-Sole Preprietor,Dub Town Cannabis,Dispensary,DAAA-U47W-NLPN,2023-04-01,Wagoner,Wagoner,609 W Cherokee St,74467,(918) 360-7085,charlesthomas.gibson@gmail.com,M-F 9-5 or as needed for company operations
Pirpich Industries LLC,Big Buds Natural Releaf,Dispensary,DAAA-B3A7-994K,2023-04-05,Tulsa,Tulsa,5874 S Mingo Rd,74146,(918) 916-2477,ilikebigbudsnaturalreleaf@gmail.com,24 rs
GANJA CITY II LLC,GANJA CITY II LLC,Dispensary,DAAA-LDYB-MMQ3,2023-04-05,Oklahoma,oklahoma city,3720 springlake DR,73111,(405) 812-7815,checkersokc@hotmail.com,10AM TO 10 PM
4401 S PENN AVE LLC,SNAXLAND DISPENSARY,Dispensary,DAAA-82O0-WACM,2023-04-05,Oklahoma,Oklahoma City,4401 South Pennsylvania Avenue,73119,(303) 704-2973,snaxlanddispensary@gmail.com,24 hours
"A. Rose Holdings, LLC",MuskogeeRosebuds,Dispensary,DAAA-DPDM-XBN1,2023-04-05,Muskogee,Muskogee,,74403,(918) 727-6683,rosemaryfarmsllc@gmail.com,9 am - 9 pm
Simply Lit Dispensary LLC.,Simply Lit Dispensary,Dispensary,DAAA-OX2Z-M94W,2023-04-05,Canadian,Mustang,1337 E SH 152,73064,(580) 476-2001,simplylitdispensary@gmail.com,N/A
"GFAW, Inc.",Lucky Monkey Buds,Dispensary,DAAA-RD4D-UNV4,2023-04-06,Woodward,Woodward,1212 1st Street,73801,(610) 312-1226,gfaw2019@gmail.com,N/A
GREEN GIANT CANNABIS INC,GREEN GIANT CANNABIS INC,Dispensary,DAAA-AHU4-HVAM,2023-04-06,Muskogee,MUSKOGEE,,74403-2523,9186160611,ronnie@gcleds.com,9am-12am
2 + 2 Dispensary,2+2 Dispensary,Dispensary,DAAA-3GJ8-AWR5,2023-04-06,Tulsa,Tulsa,713 s Sheridan rd,74112,(918) 896-1592,bachstuffington@gmail.com,N/A
Tha Treehouse Collective LLC,Tha Treehouse Collective,Dispensary,DAAA-9F8A-OTYP,2023-04-06,Choctaw,Hugo,810 S. F St,74743,(918) 892-1747,treehouse420dispensary@gmail.com,12am-12am
Thomas Cannon,Bigfoot's Traphouse 24/7,Dispensary,DAAA-4G9W-WM00,2023-04-11,Atoka,Caddo,,74729,(580) 668-1066,bigfootstraphouse247@gmail.com,N/A
Smokey's Joint Society,Smokey's Joint Society,Dispensary,DAAA-1LH8-VHN1,2023-04-12,Delaware,GROVE,64260 E. 290 Road,74344,(918) 791-3885,wrccgrove@gmail.com,10-6
Discount Dank LLC,Discount Dank LLC,Dispensary,DAAA-KDO3-YNMP,2023-04-13,Sequoyah,Moffett,109971 S 4821,74946,(479) 790-6600,cvtran87@gmail.com,N/A
"Divergent Services 360, LC",Tycoon Culture,Dispensary,DAAA-4H89-FWLB,2023-04-13,Oklahoma,Oklahoma City,1105 North Sooner Road,73117,(405) 315-4095,jsteward7@outlook.com,N/A
GE Group LLC,Green Escape,Dispensary,DAAA-S1A3-D8P2,2023-04-13,Logan,Edmond,,73034,(720) 296-2683,greenescapeokc@gmail.com,N/A
NDP LLC,Stoney Lane 2,Dispensary,DAAA-HA19-ZAJO,2023-04-13,Beckham,Elk City,19634 historic route 66,73644,(417) 699-3866,stoneylane2.0@yahoo.com,11 a.m to 8p.m
The Flowerist Corporation,The Flowerist Corporation,Dispensary,DAAA-KUGT-BRHE,2023-04-13,Creek,Bristow,35140 US Rte 66,74010,9182602637,david@contraenterprises.com,9-9
Kannabis Queens Dispensary LLC,Kannabis Queens Dispensary LLC,Dispensary,DAAA-0L0U-12V5,2023-04-13,Cleveland,MOORE,2422 N JANEWAY AVE,73160-1205,(405) 676-9192,kannabiskings420@gmail.com,N/A
adil mukhtar,rockisland dispensory,Dispensary,DAAA-92IH-IHE9,2023-04-14,Le Flore,CAMERON,13183 State Highway 120 UNIT 1,74932,(918) 315-8060,spirovalley@gmail.com,8am to 10pm
Green Rush Ventures LLC,Green Rush Ventures LLC,Dispensary,DAAA-PFAR-B7YK,2023-04-15,Pittsburg,Eufaula,,74432,(918) 452-2181,greenrushholdingsllc@gmail.com,24 hours/7 days a week
"Along Came Mary Wellness, LLC",Along Came Mary Wellness,Dispensary,DAAA-QUEO-E0HT,2023-04-18,Oklahoma,Oklahoma City,"3120 W Britton Road, Suite B",73120,(405) 764-7892,beachbumsholding@gmail.com,Monday - Saturday 11-9pm
Flying Lips LLC,Flying Lips,Dispensary,DAAA-LO1B-A0DN,2023-04-19,Washita,Canute,10953 N 2080 Road,73626,(405) 888-0588,heathernkephart@gmail.com,N/A
Lit Lounge LLC,Lit Lounge LLC,Dispensary,DAAA-MPBL-6Q2P,2023-04-19,Tulsa,BIXBY,14050 S PEORIA AVE,74008-4820,9187066234,redzmedz1.0@gmail.com,10-10
Creekside Cannabis LLC,Creekside Cannabis LLC,Dispensary,DAAA-OCHJ-P03U,2023-04-20,Sequoyah,Sallisaw,457799 US Highway 64,74955,(918) 774-2157,sabrinadale95@gmail.com,N/A
Top Shelf Stock,Top Shelf Stock,Dispensary,DAAA-GXV3-AEX9,2023-04-21,Tulsa,Tulsa,,74136,(539) 867-3395,topshelfstocktulsa@gmail.com,10am-10-pm
Roots Distribution LLC,Roots Distribution LLC,Dispensary,DAAA-3V4J-P4YW,2023-04-21,Oklahoma,Oklahoma City,1218 N Pennsylvania Ave,73107,(405) 612-4249,r.choate@hotmail.com,8am - 11pm
"Checotah Cannabis Shop, LLC",Checotah Cannabis Shop,Dispensary,DAAA-WOUM-T4FX,2023-04-22,McIntosh,Checotah,312 N Broadway St,74426,(918) 473-7384,ccsrelief@gmail.com,N/A
The Joint Venture LLC,The Joint Venture LLC,Dispensary,DAAA-UUBM-S2AX,2023-04-22,Bryan,cartright,172 Boatclub road,74731,(580) 230-1260,randy@thefirmconsultinggroup.com,24 Hours
"GFAW, Inc.",Lucky Monkey Buds,Dispensary,DAAA-DEUW-97FW,2023-04-22,Custer,Clinton,1740 S highway 183,73601,(610) 312-1226,gfaw2019@gmail.com,N/A
POSEIDON NINE LLC,Poseidon Nine Dispensary,Dispensary,DAAA-WPQ6-9NGN,2023-04-25,Oklahoma,OKLAHOMA CITY,4220 North Macarthur Boulevard,73122,(682) 560-8385,poseidonstaff9@gmail.com,07:00 - 23:00
Chronicland LLC,Chronicland LLC,Dispensary,DAAA-54G4-X30I,2023-04-25,Oklahoma,Oklahoma City,4522 NW 16th Street,73127,(405) 505-7992,jobs@hivestaffing.com,10am-6pm
DVV INC,DVV INC,Dispensary,DAAA-XWPC-I4PF,2023-04-25,Oklahoma,Valley Brook,,73149,(818) 480-8764,dvvincok@gmail.com,10 am - 8 pm
CAKE'D PREMIUM DISPENSARY,CAKE'D PREMIUM DISPENSARY,Dispensary,DAAA-XMYW-H20B,2023-04-28,Oklahoma,Bethany,1713 N Rockwell AVE,73008,(405) 838-5814,jonathanrobinson50@gmail.com,N/A
Global Green Dispensary,Global Green Dispensary,Dispensary,DAAA-CHLF-368G,2023-04-29,Tulsa,Tulsa,1406 N Harvard Ave F,74115,(918) 230-9915,hello@globalgreenwellness.com,9 am to 11 pm
Happy Labs LLC,Happy 6th St Dispensary,Dispensary,DAAA-O6Q6-QH47,2023-05-02,Oklahoma,Oklahoma City,808 NW 6th Street,73106,(405) 210-8144,info@happyokc.com,9am-5pm
Lemon Lounge LLC,Lemon Cannabis Jenks,Dispensary,DAAA-FAUC-GYMR,2023-05-02,Tulsa,Jenks,329 S Elm St ste 130,74037,(918) 814-7141,hello@lemoncannabis.com,10 am - 10 pm
"B & B Alternatives, LLC",The Remedy Express,Dispensary,DAAA-SO5D-WPDD,2023-05-03,Pontotoc,Ada,623 N Mississippi Ave,74820,(580) 634-2608,clint@remedydurant.com,010:00 a.m. to 10 p.m.
Factory Direct Flower Crushers LLC,Factory Direct Flower Crushers LLC,Dispensary,DAAA-H791-YTBB,2023-05-04,Choctaw,Hugo,,74743,(817) 703-1741,dneadvisers@gmail.com,N/A
"Ponca City Dispensary, Inc.",Grant County Cannabis,Dispensary,DAAA-6FP9-RB72,2023-05-04,Grant,Pond Creek,305 W. Broadway St.,73766,(580) 789-0284,jvl.kirby@gmail.com,10:00 to 9:00
